timestamp,ticker,price,dividend,pe_ratio,usd_ils
2021-02-24 00:00:00,NVDA,14.46,0.0,,3.65
2021-02-25 00:00:00,NVDA,13.27,0.0,,3.65
2021-02-26 00:00:00,NVDA,13.68,0.0,,3.65
2021-03-01 00:00:00,NVDA,13.8,0.0,,3.65
2021-03-02 00:00:00,NVDA,13.37,0.0,,3.65
2021-03-03 00:00:00,NVDA,12.77,0.0,,3.65
2021-03-04 00:00:00,NVDA,12.34,0.0,,3.65
2021-03-05 00:00:00,NVDA,12.43,0.0,,3.65
2021-03-08 00:00:00,NVDA,11.56,0.0,,3.65
2021-03-09 00:00:00,NVDA,12.49,0.0,,3.65
2021-03-10 00:00:00,NVDA,12.44,0.0,,3.65
2021-03-11 00:00:00,NVDA,12.96,0.0,,3.65
2021-03-12 00:00:00,NVDA,12.82,0.0,,3.65
2021-03-15 00:00:00,NVDA,13.16,0.0,,3.65
2021-03-16 00:00:00,NVDA,13.26,0.0,,3.65
2021-03-17 00:00:00,NVDA,13.31,0.0,,3.65
2021-03-18 00:00:00,NVDA,12.69,0.0,,3.65
2021-03-19 00:00:00,NVDA,12.81,0.0,,3.65
2021-03-22 00:00:00,NVDA,13.15,0.0,,3.65
2021-03-23 00:00:00,NVDA,13.04,0.0,,3.65
2021-03-24 00:00:00,NVDA,12.61,0.0,,3.65
2021-03-25 00:00:00,NVDA,12.5,0.0,,3.65
2021-03-26 00:00:00,NVDA,12.81,0.0,,3.65
2021-03-29 00:00:00,NVDA,12.92,0.0,,3.65
2021-03-30 00:00:00,NVDA,12.84,0.0,,3.65
2021-03-31 00:00:00,NVDA,13.32,0.0,,3.65
2021-04-01 00:00:00,NVDA,13.78,0.0,,3.65
2021-04-05 00:00:00,NVDA,13.95,0.0,,3.65
2021-04-06 00:00:00,NVDA,13.83,0.0,,3.65
2021-04-07 00:00:00,NVDA,14.11,0.0,,3.65
2021-04-08 00:00:00,NVDA,14.28,0.0,,3.65
2021-04-09 00:00:00,NVDA,14.36,0.0,,3.65
2021-04-12 00:00:00,NVDA,15.17,0.0,,3.65
2021-04-13 00:00:00,NVDA,15.64,0.0,,3.65
2021-04-14 00:00:00,NVDA,15.24,0.0,,3.65
2021-04-15 00:00:00,NVDA,16.1,0.0,,3.65
2021-04-16 00:00:00,NVDA,15.87,0.0,,3.65
2021-04-19 00:00:00,NVDA,15.32,0.0,,3.65
2021-04-20 00:00:00,NVDA,15.13,0.0,,3.65
2021-04-21 00:00:00,NVDA,15.32,0.0,,3.65
2021-04-22 00:00:00,NVDA,14.81,0.0,,3.65
2021-04-23 00:00:00,NVDA,15.23,0.0,,3.65
2021-04-26 00:00:00,NVDA,15.44,0.0,,3.65
2021-04-27 00:00:00,NVDA,15.34,0.0,,3.65
2021-04-28 00:00:00,NVDA,15.24,0.0,,3.65
2021-04-29 00:00:00,NVDA,15.29,0.0,,3.65
2021-04-30 00:00:00,NVDA,14.97,0.0,,3.65
2021-05-03 00:00:00,NVDA,14.8,0.0,,3.65
2021-05-04 00:00:00,NVDA,14.32,0.0,,3.65
2021-05-05 00:00:00,NVDA,14.42,0.0,,3.65
2021-05-06 00:00:00,NVDA,14.49,0.0,,3.65
2021-05-07 00:00:00,NVDA,14.78,0.0,,3.65
2021-05-10 00:00:00,NVDA,14.23,0.0,,3.65
2021-05-11 00:00:00,NVDA,14.27,0.0,,3.65
2021-05-12 00:00:00,NVDA,13.72,0.0,,3.65
2021-05-13 00:00:00,NVDA,13.63,0.0,,3.65
2021-05-14 00:00:00,NVDA,14.21,0.0,,3.65
2021-05-17 00:00:00,NVDA,14.13,0.0,,3.65
2021-05-18 00:00:00,NVDA,13.98,0.0,,3.65
2021-05-19 00:00:00,NVDA,14.03,0.0,,3.65
2021-05-20 00:00:00,NVDA,14.58,0.0,,3.65
2021-05-21 00:00:00,NVDA,14.95,0.0,,3.65
2021-05-24 00:00:00,NVDA,15.57,0.0,,3.65
2021-05-25 00:00:00,NVDA,15.61,0.0,,3.65
2021-05-26 00:00:00,NVDA,15.66,0.0,,3.65
2021-05-27 00:00:00,NVDA,15.45,0.0,,3.65
2021-05-28 00:00:00,NVDA,16.2,0.0,,3.65
2021-06-01 00:00:00,NVDA,16.22,0.0,,3.65
2021-06-02 00:00:00,NVDA,16.74,0.0,,3.65
2021-06-03 00:00:00,NVDA,16.93,0.0,,3.65
2021-06-04 00:00:00,NVDA,17.54,0.0,,3.65
2021-06-07 00:00:00,NVDA,17.58,0.0,,3.65
2021-06-08 00:00:00,NVDA,17.41,0.0,,3.65
2021-06-09 00:00:00,NVDA,17.32,0.0,,3.65
2021-06-10 00:00:00,NVDA,17.39,0.0,,3.65
2021-06-11 00:00:00,NVDA,17.79,0.0,,3.65
2021-06-14 00:00:00,NVDA,17.98,0.0,,3.65
2021-06-15 00:00:00,NVDA,17.75,0.0,,3.65
2021-06-16 00:00:00,NVDA,17.77,0.0,,3.65
2021-06-17 00:00:00,NVDA,18.62,0.0,,3.65
2021-06-18 00:00:00,NVDA,18.6,0.0,,3.65
2021-06-21 00:00:00,NVDA,18.39,0.0,,3.65
2021-06-22 00:00:00,NVDA,18.84,0.0,,3.65
2021-06-23 00:00:00,NVDA,19.01,0.0,,3.65
2021-06-24 00:00:00,NVDA,19.16,0.0,,3.65
2021-06-25 00:00:00,NVDA,18.99,0.0,,3.65
2021-06-28 00:00:00,NVDA,19.94,0.0,,3.65
2021-06-29 00:00:00,NVDA,19.98,0.0,,3.65
2021-06-30 00:00:00,NVDA,19.96,0.0,,3.65
2021-07-01 00:00:00,NVDA,20.17,0.0,,3.65
2021-07-02 00:00:00,NVDA,20.44,0.0,,3.65
2021-07-06 00:00:00,NVDA,20.65,0.0,,3.65
2021-07-07 00:00:00,NVDA,20.33,0.0,,3.65
2021-07-08 00:00:00,NVDA,19.86,0.0,,3.65
2021-07-09 00:00:00,NVDA,20.01,0.0,,3.65
2021-07-12 00:00:00,NVDA,20.47,0.0,,3.65
2021-07-13 00:00:00,NVDA,20.2,0.0,,3.65
2021-07-14 00:00:00,NVDA,19.8,0.0,,3.65
2021-07-15 00:00:00,NVDA,18.92,0.0,,3.65
2021-07-16 00:00:00,NVDA,18.12,0.0,,3.65
2021-07-19 00:00:00,NVDA,18.74,0.0,,3.65
2021-07-20 00:00:00,NVDA,18.57,0.0,,3.65
2021-07-21 00:00:00,NVDA,19.37,0.0,,3.65
2021-07-22 00:00:00,NVDA,19.55,0.0,,3.65
2021-07-23 00:00:00,NVDA,19.51,0.0,,3.65
2021-07-26 00:00:00,NVDA,19.25,0.0,,3.65
2021-07-27 00:00:00,NVDA,19.17,0.0,,3.65
2021-07-28 00:00:00,NVDA,19.46,0.0,,3.65
2021-07-29 00:00:00,NVDA,19.62,0.0,,3.65
2021-07-30 00:00:00,NVDA,19.46,0.0,,3.65
2021-08-02 00:00:00,NVDA,19.71,0.0,,3.65
2021-08-03 00:00:00,NVDA,19.77,0.0,,3.65
2021-08-04 00:00:00,NVDA,20.23,0.0,,3.65
2021-08-05 00:00:00,NVDA,20.59,0.0,,3.65
2021-08-06 00:00:00,NVDA,20.32,0.0,,3.65
2021-08-09 00:00:00,NVDA,20.25,0.0,,3.65
2021-08-10 00:00:00,NVDA,19.89,0.0,,3.65
2021-08-11 00:00:00,NVDA,19.66,0.0,,3.65
2021-08-12 00:00:00,NVDA,19.86,0.0,,3.65
2021-08-13 00:00:00,NVDA,20.14,0.0,,3.65
2021-08-16 00:00:00,NVDA,19.91,0.0,,3.65
2021-08-17 00:00:00,NVDA,19.41,0.0,,3.65
2021-08-18 00:00:00,NVDA,19.0,0.0,,3.65
2021-08-19 00:00:00,NVDA,19.75,0.0,,3.65
2021-08-20 00:00:00,NVDA,20.77,0.0,,3.65
2021-08-23 00:00:00,NVDA,21.91,0.0,,3.65
2021-08-24 00:00:00,NVDA,21.74,0.0,,3.65
2021-08-25 00:00:00,NVDA,22.16,0.0,,3.65
2021-08-26 00:00:00,NVDA,22.02,0.0,,3.65
2021-08-27 00:00:00,NVDA,22.59,0.0,,3.65
2021-08-30 00:00:00,NVDA,22.64,0.0,,3.65
2021-08-31 00:00:00,NVDA,22.34,0.0,,3.65
2021-09-01 00:00:00,NVDA,22.39,0.0,,3.65
2021-09-02 00:00:00,NVDA,22.35,0.0,,3.65
2021-09-03 00:00:00,NVDA,22.8,0.0,,3.65
2021-09-07 00:00:00,NVDA,22.62,0.0,,3.65
2021-09-08 00:00:00,NVDA,22.29,0.0,,3.65
2021-09-09 00:00:00,NVDA,22.13,0.0,,3.65
2021-09-10 00:00:00,NVDA,22.43,0.0,,3.65
2021-09-13 00:00:00,NVDA,22.11,0.0,,3.65
2021-09-14 00:00:00,NVDA,22.2,0.0,,3.65
2021-09-15 00:00:00,NVDA,22.3,0.0,,3.65
2021-09-16 00:00:00,NVDA,22.2,0.0,,3.65
2021-09-17 00:00:00,NVDA,21.85,0.0,,3.65
2021-09-20 00:00:00,NVDA,21.07,0.0,,3.65
2021-09-21 00:00:00,NVDA,21.2,0.0,,3.65
2021-09-22 00:00:00,NVDA,21.9,0.0,,3.65
2021-09-23 00:00:00,NVDA,22.44,0.0,,3.65
2021-09-24 00:00:00,NVDA,22.04,0.0,,3.65
2021-09-27 00:00:00,NVDA,21.62,0.0,,3.65
2021-09-28 00:00:00,NVDA,20.66,0.0,,3.65
2021-09-29 00:00:00,NVDA,20.47,0.0,,3.65
2021-09-30 00:00:00,NVDA,20.67,0.0,,3.65
2021-10-01 00:00:00,NVDA,20.7,0.0,,3.65
2021-10-04 00:00:00,NVDA,19.69,0.0,,3.65
2021-10-05 00:00:00,NVDA,20.41,0.0,,3.65
2021-10-06 00:00:00,NVDA,20.66,0.0,,3.65
2021-10-07 00:00:00,NVDA,21.03,0.0,,3.65
2021-10-08 00:00:00,NVDA,20.79,0.0,,3.65
2021-10-11 00:00:00,NVDA,20.65,0.0,,3.65
2021-10-12 00:00:00,NVDA,20.63,0.0,,3.65
2021-10-13 00:00:00,NVDA,20.9,0.0,,3.65
2021-10-14 00:00:00,NVDA,21.7,0.0,,3.65
2021-10-15 00:00:00,NVDA,21.82,0.0,,3.65
2021-10-18 00:00:00,NVDA,22.18,0.0,,3.65
2021-10-19 00:00:00,NVDA,22.24,0.0,,3.65
2021-10-20 00:00:00,NVDA,22.06,0.0,,3.65
2021-10-21 00:00:00,NVDA,22.65,0.0,,3.65
2021-10-22 00:00:00,NVDA,22.68,0.0,,3.65
2021-10-25 00:00:00,NVDA,23.12,0.0,,3.65
2021-10-26 00:00:00,NVDA,24.67,0.0,,3.65
2021-10-27 00:00:00,NVDA,24.4,0.0,,3.65
2021-10-28 00:00:00,NVDA,24.89,0.0,,3.65
2021-10-29 00:00:00,NVDA,25.51,0.0,,3.65
2021-11-01 00:00:00,NVDA,25.77,0.0,,3.65
2021-11-02 00:00:00,NVDA,26.35,0.0,,3.65
2021-11-03 00:00:00,NVDA,26.54,0.0,,3.65
2021-11-04 00:00:00,NVDA,29.74,0.0,,3.65
2021-11-05 00:00:00,NVDA,29.69,0.0,,3.65
2021-11-08 00:00:00,NVDA,30.74,0.0,,3.65
2021-11-09 00:00:00,NVDA,30.59,0.0,,3.65
2021-11-10 00:00:00,NVDA,29.4,0.0,,3.65
2021-11-11 00:00:00,NVDA,30.33,0.0,,3.65
2021-11-12 00:00:00,NVDA,30.33,0.0,,3.65
2021-11-15 00:00:00,NVDA,29.96,0.0,,3.65
2021-11-16 00:00:00,NVDA,30.14,0.0,,3.65
2021-11-17 00:00:00,NVDA,29.2,0.0,,3.65
2021-11-18 00:00:00,NVDA,31.61,0.0,,3.65
2021-11-19 00:00:00,NVDA,32.92,0.0,,3.65
2021-11-22 00:00:00,NVDA,31.89,0.0,,3.65
2021-11-23 00:00:00,NVDA,31.68,0.0,,3.65
2021-11-24 00:00:00,NVDA,32.61,0.0,,3.65
2021-11-26 00:00:00,NVDA,31.44,0.0,,3.65
2021-11-29 00:00:00,NVDA,33.31,0.0,,3.65
2021-11-30 00:00:00,NVDA,32.61,0.0,,3.65
2021-12-01 00:00:00,NVDA,31.37,0.0,,3.65
2021-12-02 00:00:00,NVDA,32.06,0.0,,3.65
2021-12-03 00:00:00,NVDA,30.63,0.0,,3.65
2021-12-06 00:00:00,NVDA,29.98,0.0,,3.65
2021-12-07 00:00:00,NVDA,32.36,0.0,,3.65
2021-12-08 00:00:00,NVDA,31.76,0.0,,3.65
2021-12-09 00:00:00,NVDA,30.43,0.0,,3.65
2021-12-10 00:00:00,NVDA,30.14,0.0,,3.65
2021-12-13 00:00:00,NVDA,28.11,0.0,,3.65
2021-12-14 00:00:00,NVDA,28.28,0.0,,3.65
2021-12-15 00:00:00,NVDA,30.4,0.0,,3.65
2021-12-16 00:00:00,NVDA,28.33,0.0,,3.65
2021-12-17 00:00:00,NVDA,27.75,0.0,,3.65
2021-12-20 00:00:00,NVDA,27.67,0.0,,3.65
2021-12-21 00:00:00,NVDA,29.02,0.0,,3.65
2021-12-22 00:00:00,NVDA,29.34,0.0,,3.65
2021-12-23 00:00:00,NVDA,29.58,0.0,,3.65
2021-12-27 00:00:00,NVDA,30.89,0.0,,3.65
2021-12-28 00:00:00,NVDA,30.26,0.0,,3.65
2021-12-29 00:00:00,NVDA,29.94,0.0,,3.65
2021-12-30 00:00:00,NVDA,29.53,0.0,,3.65
2021-12-31 00:00:00,NVDA,29.35,0.0,,3.65
2022-01-03 00:00:00,NVDA,30.06,0.0,,3.65
2022-01-04 00:00:00,NVDA,29.23,0.0,,3.65
2022-01-05 00:00:00,NVDA,27.55,0.0,,3.65
2022-01-06 00:00:00,NVDA,28.12,0.0,,3.65
2022-01-07 00:00:00,NVDA,27.19,0.0,,3.65
2022-01-10 00:00:00,NVDA,27.35,0.0,,3.65
2022-01-11 00:00:00,NVDA,27.76,0.0,,3.65
2022-01-12 00:00:00,NVDA,27.94,0.0,,3.65
2022-01-13 00:00:00,NVDA,26.52,0.0,,3.65
2022-01-14 00:00:00,NVDA,26.89,0.0,,3.65
2022-01-18 00:00:00,NVDA,25.85,0.0,,3.65
2022-01-19 00:00:00,NVDA,25.02,0.0,,3.65
2022-01-20 00:00:00,NVDA,24.1,0.0,,3.65
2022-01-21 00:00:00,NVDA,23.33,0.0,,3.65
2022-01-24 00:00:00,NVDA,23.33,0.0,,3.65
2022-01-25 00:00:00,NVDA,22.28,0.0,,3.65
2022-01-26 00:00:00,NVDA,22.73,0.0,,3.65
2022-01-27 00:00:00,NVDA,21.9,0.0,,3.65
2022-01-28 00:00:00,NVDA,22.8,0.0,,3.65
2022-01-31 00:00:00,NVDA,24.44,0.0,,3.65
2022-02-01 00:00:00,NVDA,24.59,0.0,,3.65
2022-02-02 00:00:00,NVDA,25.19,0.0,,3.65
2022-02-03 00:00:00,NVDA,23.9,0.0,,3.65
2022-02-04 00:00:00,NVDA,24.27,0.0,,3.65
2022-02-07 00:00:00,NVDA,24.68,0.0,,3.65
2022-02-08 00:00:00,NVDA,25.06,0.0,,3.65
2022-02-09 00:00:00,NVDA,26.65,0.0,,3.65
2022-02-10 00:00:00,NVDA,25.77,0.0,,3.65
2022-02-11 00:00:00,NVDA,23.9,0.0,,3.65
2022-02-14 00:00:00,NVDA,24.22,0.0,,3.65
2022-02-15 00:00:00,NVDA,26.44,0.0,,3.65
